image_id,image_height,image_width,object_id,class,xmin,ymin,xmax,ymax
4177077228,2592,3888,1107,qr_code,2283,1946,2443,2106
4866456958,1024,850,1109,qr_code,325,823,511,1009
4649988496,549,800,1110,qr_code,397,266,430,302
5118583876,685,1024,1111,qr_code,724,436,806,515
2963732045,2448,3264,1112,qr_code,1687,337,1938,590
2879827235,768,1024,1113,qr_code,399,360,511,465
2943752525,1600,1200,1114,qr_code,480,19,1059,682
2236468419,1024,768,1115,qr_code,196,663,219,689
2468137356,1200,1600,1116,qr_code,1437,305,1599,575
4107132368,1360,2048,1117,qr_code,591,910,665,1083
3951656300,375,500,1119,qr_code,37,123,97,183
5095037223,1024,768,1120,qr_code,461,831,553,976
2237230336,1024,768,1121,qr_code,141,641,168,669
1439079783,768,1024,1122,qr_code,299,226,692,612
3752626321,1024,768,1123,qr_code,382,348,448,416
2237232238,1024,768,1124,qr_code,219,693,250,724
4123610847,2848,1898,1126,qr_code,1864,1408,1897,1674
3251317632,3648,2736,1127,qr_code,1787,729,2376,1219
5097179856,1952,3264,1129,qr_code,362,712,696,1170
2468137356,1200,1600,1130,qr_code,1408,606,1471,701
5240565858,1296,1936,1131,qr_code,204,188,433,515
4059282918,1944,2592,1132,qr_code,1361,529,2000,1424
5333060291,1024,683,1133,qr_code,479,484,518,553
5055323918,3000,4000,1135,qr_code,1024,1894,1398,2134
5107383380,756,1024,1136,qr_code,387,172,770,617
4694564038,3000,4000,1137,qr_code,434,2258,582,2528
4123610847,2848,1898,1138,qr_code,1845,674,1897,930
2708471549,3000,4000,1139,qr_code,1294,1116,2222,2066
1476633170,680,1024,1140,qr_code,421,281,577,442
4107132368,1360,2048,1141,qr_code,751,898,926,1069
4437534340,1000,1406,1142,qr_code,337,348,683,663
2895474717,768,1024,1143,qr_code,919,120,1021,223
4123610847,2848,1898,1144,qr_code,415,1020,694,1290
3027815370,2816,2112,1145,qr_code,838,371,1001,455
2237317562,500,375,1146,qr_code,35,126,123,228
2237232238,1024,768,1147,qr_code,341,694,372,726
2237262754,768,1024,1148,qr_code,378,277,506,404
0187811645,1944,2592,1149,qr_code,797,1196,1284,1758
5281791066,1302,555,1150,qr_code,341,369,470,481
3203904948,1704,2272,1151,qr_code,221,224,1279,1367
3251665443,2736,3648,1152,qr_code,3017,0,3293,182
3963454490,2592,3872,1153,qr_code,2151,0,2362,65
0187811645,1944,2592,1154,qr_code,2208,941,2398,1217
2237238420,1024,768,1155,qr_code,598,595,620,618
2236449471,1024,768,1156,qr_code,343,653,363,674
4994326352,768,1024,1157,qr_code,109,433,303,637
4123610847,2848,1898,1158,qr_code,624,1403,904,1678
2685220165,1024,725,1159,qr_code,290,532,307,550
3742911943,768,1024,1160,qr_code,484,209,594,319
0187811645,1944,2592,1161,qr_code,1316,999,1582,1151
4443372421,667,1000,1162,qr_code,252,173,360,359
5208855909,459,1024,1163,qr_code,799,190,864,253
1476633170,680,1024,1164,qr_code,225,155,262,189
2236468419,1024,768,1165,qr_code,282,652,303,677
4866457228,772,1024,1166,qr_code,140,346,165,371
3251317632,3648,2736,1167,qr_code,1914,206,2479,662
5107382908,704,1024,1168,qr_code,650,351,685,391
2879826697,768,1024,1169,qr_code,229,371,340,476
0187811645,1944,2592,1171,qr_code,1953,956,2170,1249
2880662710,768,1024,1172,qr_code,249,359,349,454
4663818296,2848,4288,1173,qr_code,389,446,1246,1299
4694564038,3000,4000,1174,qr_code,1672,1972,2308,2537
0187811645,1944,2592,1175,qr_code,0,45,325,466
2757811969,480,640,1176,qr_code,52,148,208,342
4694564038,3000,4000,1177,qr_code,1712,1256,2262,1797
4812586778,544,800,1178,qr_code,155,238,179,262
3962673325,2592,3872,1179,qr_code,2989,1653,3076,1732
2237242266,1024,768,1180,qr_code,365,498,503,605
5055323918,3000,4000,1181,qr_code,2547,860,2904,1184
3841778451,3840,2160,1182,qr_code,196,1260,564,1622
4107132368,1360,2048,1183,qr_code,868,699,1030,843
2700376493,524,700,1184,qr_code,243,56,274,91
2895474717,768,1024,1185,qr_code,692,111,881,295
4462725678,3648,2736,1186,qr_code,1882,1918,2735,3206
5262310913,1726,1290,1187,qr_code,578,1561,635,1618
3964900069,451,640,1188,qr_code,485,25,614,154
3479579439,480,640,1189,qr_code,51,133,79,187
5055323918,3000,4000,1190,qr_code,1474,1927,1544,2157
5186377903,362,1024,1191,qr_code,228,33,395,216
4912145560,1944,2592,1192,qr_code,632,906,788,1088
5055325064,3000,4000,1193,qr_code,2688,1210,3020,1369
3131760948,768,1024,1194,qr_code,140,395,251,509
2468137356,1200,1600,1195,qr_code,1530,887,1599,1004
5333320531,305,500,1196,qr_code,91,241,138,288
2895474717,768,1024,1197,qr_code,217,442,372,605
5208855909,459,1024,1198,qr_code,121,219,171,268
4866456958,1024,850,1199,qr_code,323,417,514,608
2237234158,1024,768,1200,qr_code,439,662,455,680
4604299999,509,640,1201,qr_code,470,112,547,165
3227130466,3648,2736,1202,qr_code,1643,936,2283,1560
2425729926,1944,2592,1203,qr_code,1003,595,1651,1240
4013506657,768,1024,1204,qr_code,855,643,904,692
4106364929,1360,2048,1205,qr_code,723,330,937,378
2700376493,524,700,1206,qr_code,377,42,400,94
4992344523,1280,1280,1208,qr_code,824,907,1013,1103
2343325175,2592,1944,1209,qr_code,643,771,1367,1512
3841778451,3840,2160,1211,qr_code,1490,2104,1620,2353
2879827235,768,1024,1212,qr_code,406,488,523,602
2895474717,768,1024,1213,qr_code,778,323,860,405
2332977452,1055,1542,1214,qr_code,757,609,936,758
4866457228,772,1024,1215,qr_code,140,236,166,261
2117739855,3072,2304,1217,qr_code,1208,1577,1304,1674
5190089432,1536,2048,1218,qr_code,887,725,1098,945
4993675873,576,1024,1220,qr_code,302,392,351,443
3962673325,2592,3872,1222,qr_code,2197,1290,2281,1376
2757811969,480,640,1223,qr_code,0,162,48,248
5030691999,3744,5616,1224,qr_code,0,760,5615,2707
4721050415,1944,2592,1226,qr_code,2156,472,2354,540
4992344523,1280,1280,1227,qr_code,313,605,501,795
5190089432,1536,2048,1228,qr_code,540,730,774,962
4123610847,2848,1898,1229,qr_code,1453,659,1715,928
5333060291,1024,683,1230,qr_code,133,738,194,819
2985146218,800,600,1231,qr_code,513,436,583,500
2595337510,480,640,1232,qr_code,225,226,265,266
4604299999,509,640,1233,qr_code,456,31,526,77
2700376493,524,700,1234,qr_code,211,47,232,109
3027815370,2816,2112,1235,qr_code,683,372,826,463
0216655434,768,1024,1236,qr_code,330,185,680,580
4812586778,544,800,1237,qr_code,549,276,568,295
3885669123,640,426,1238,qr_code,0,401,164,639
0726754490,1360,2048,1239,qr_code,672,383,775,532
3027815370,2816,2112,1240,qr_code,2000,459,2111,545
4123610847,2848,1898,1241,qr_code,8,270,289,536
5190089432,1536,2048,1242,qr_code,158,735,414,978
4564201533,538,720,1243,qr_code,0,166,719,517
3963454490,2592,3872,1244,qr_code,1964,799,2206,1010
4058130706,768,1024,1245,qr_code,328,117,624,420
0187811645,1944,2592,1246,qr_code,1694,583,1939,895
4071137667,685,1024,1247,qr_code,640,506,693,557
2685220165,1024,725,1248,qr_code,538,428,563,452
4106364929,1360,2048,1249,qr_code,726,727,975,971
2236468419,1024,768,1250,qr_code,239,657,261,683
3479579439,480,640,1251,qr_code,149,165,173,202
2963732045,2448,3264,1252,qr_code,2724,1230,2915,1422
5189649318,768,1024,1253,qr_code,217,356,449,480
4866457228,772,1024,1254,qr_code,140,400,166,427
3027815370,2816,2112,1256,qr_code,406,1469,631,1670
0187811645,1944,2592,1258,qr_code,1655,982,1896,1267
2237238420,1024,768,1259,qr_code,562,589,580,613
2811131160,1944,2592,1260,qr_code,1902,822,2193,1287
2237234158,1024,768,1261,qr_code,303,663,319,680
4107132368,1360,2048,1262,qr_code,999,888,1176,1054
5086551262,1024,768,1263,qr_code,398,724,423,754
4106364929,1360,2048,1264,qr_code,545,444,780,661
2895474717,768,1024,1265,qr_code,883,238,981,335
2237230336,1024,768,1267,qr_code,196,640,223,668
5281791066,1302,555,1268,qr_code,359,925,500,1068
4866457228,772,1024,1269,qr_code,140,510,166,536
2685220165,1024,725,1270,qr_code,558,507,594,533
0187811645,1944,2592,1271,qr_code,0,1045,377,1472
4123610847,2848,1898,1272,qr_code,1668,1784,1897,2058
2895474717,768,1024,1273,qr_code,16,290,197,477
3251665443,2736,3648,1275,qr_code,3178,1248,3433,1450
4123610847,2848,1898,1277,qr_code,1439,54,1698,211
2879826877,768,1024,1278,qr_code,331,362,459,482
1213992780,1200,1600,1279,qr_code,266,477,473,707
3962673325,2592,3872,1280,qr_code,1279,1535,1381,1641
2237238420,1024,768,1281,qr_code,492,580,510,605
3442952292,281,500,1282,qr_code,380,88,416,124
3251665443,2736,3648,1284,qr_code,3044,586,3256,743
4597824773,1536,2048,1285,qr_code,22,234,180,444
4921423970,1944,2592,1287,qr_code,1906,1394,2169,1676
2895474717,768,1024,1288,qr_code,26,571,208,748
3480330343,240,320,1289,qr_code,156,74,301,217
5146248164,2448,3264,1290,qr_code,2283,594,2719,1032
3962673325,2592,3872,1291,qr_code,0,1834,155,1961
3362030142,679,1024,1292,qr_code,492,326,535,368
3466754496,1360,2048,1293,qr_code,1086,424,1177,516
3489797454,1396,2764,1294,qr_code,459,675,584,789
5262310913,1726,1290,1295,qr_code,503,360,618,475
3027815370,2816,2112,1296,qr_code,39,173,196,260
3479579439,480,640,1298,qr_code,245,177,280,225
4864169133,595,1024,1299,qr_code,459,64,561,167
4123610847,2848,1898,1300,qr_code,1656,1034,1897,1299
3442952292,281,500,1301,qr_code,368,150,429,212
4930704760,832,1024,1302,qr_code,824,155,877,207
5079234799,688,1024,1303,qr_code,838,393,904,477
4812586778,544,800,1304,qr_code,162,351,185,366
5240565858,1296,1936,1306,qr_code,1438,235,1660,583
3885669123,640,426,1307,qr_code,184,145,235,196
4462725678,3648,2736,1308,qr_code,664,510,1543,883
4106364929,1360,2048,1309,qr_code,887,447,1115,648
2078613193,1944,2592,1310,qr_code,1286,631,1891,1244
5189048437,768,1024,1311,qr_code,249,133,468,342
5049124149,1536,2048,1312,qr_code,1490,536,1864,1156
5118583876,685,1024,1313,qr_code,251,355,408,510
1213992780,1200,1600,1314,qr_code,422,361,581,577
4947129990,2720,4080,1315,qr_code,1193,1152,2281,2241
4308332967,1200,1600,1316,qr_code,384,294,829,757
0187811645,1944,2592,1317,qr_code,410,568,720,955
2963732045,2448,3264,1318,qr_code,1461,358,1633,529
3361212433,679,1024,1319,qr_code,541,361,588,409
2829040695,800,600,1320,qr_code,162,329,223,379
2237238420,1024,768,1321,qr_code,527,584,545,607
2895474717,768,1024,1322,qr_code,384,536,576,741
2236449471,1024,768,1323,qr_code,423,650,443,670
2237234158,1024,768,1324,qr_code,404,663,422,680
2985146218,800,600,1326,qr_code,321,431,439,539
5281779224,1333,1000,1327,qr_code,518,572,643,686
2829040695,800,600,1328,qr_code,405,368,450,404
4909615867,500,491,1329,qr_code,247,246,275,344
3962673325,2592,3872,1330,qr_code,2941,1438,3023,1513
3027815370,2816,2112,1331,qr_code,1124,1433,1355,1608
3962673325,2592,3872,1332,qr_code,1302,1173,1398,1263
3841778451,3840,2160,1333,qr_code,572,1967,798,2190
3752626705,768,1024,1335,qr_code,665,299,703,337
4106364929,1360,2048,1338,qr_code,1386,712,1495,927
2716844652,1944,2592,1339,qr_code,1095,1082,1294,1225
3361212433,679,1024,1340,qr_code,648,294,703,347
3362030142,679,1024,1341,qr_code,644,344,694,394
3131760948,768,1024,1342,qr_code,413,391,517,498
